<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,20020604,000000,0.343121,0.345419,0.332582,0.34159,414196992,0
AAPL.US,D,20020605,000000,0.342188,0.342188,0.335272,0.340715,329958474,0
AAPL.US,D,20020606,000000,0.344339,0.348532,0.330453,0.332288,309612350,0
AAPL.US,D,20020607,000000,0.326266,0.329057,0.313698,0.320856,729237594,0
AAPL.US,D,20020610,000000,0.322135,0.327534,0.31999,0.322135,330545292,0
AAPL.US,D,20020611,000000,0.32447,0.325441,0.306223,0.306938,416190872,0
AAPL.US,D,20020612,000000,0.306223,0.31131,0.299032,0.301164,629614568,0
AAPL.US,D,20020613,000000,0.300261,0.300791,0.290556,0.293003,419271810,0
AAPL.US,D,20020614,000000,0.288582,0.30531,0.271396,0.301458,505984327,0
AAPL.US,D,20020617,000000,0.303412,0.309148,0.297785,0.308028,386555354,0
AAPL.US,D,20020618,000000,0.306223,0.308589,0.299643,0.302007,420792246,0
AAPL.US,D,20020619,000000,0.260611,0.263971,0.253117,0.256683,2035687430,0
AAPL.US,D,20020620,000000,0.257623,0.263971,0.252845,0.256448,472327620,0
AAPL.US,D,20020621,000000,0.254296,0.262173,0.251594,0.252845,530131528,0
AAPL.US,D,20020624,000000,0.251292,0.265983,0.250434,0.258814,514360189,0
AAPL.US,D,20020625,000000,0.260907,0.265081,0.252845,0.256995,358680361,0
AAPL.US,D,20020626,000000,0.25191,0.259138,0.239615,0.248346,665618691,0
AAPL.US,D,20020627,000000,0.251594,0.258814,0.246211,0.255839,299682757,0
AAPL.US,D,20020628,000000,0.256448,0.267241,0.254954,0.265669,321355922,0
AAPL.US,D,20020701,000000,0.265669,0.268154,0.255839,0.255839,265185838,0
AAPL.US,D,20020702,000000,0.255524,0.257344,0.252206,0.254019,363428490,0
AAPL.US,D,20020703,000000,0.25191,0.265081,0.251292,0.263341,237010717,0
AAPL.US,D,20020705,000000,0.265669,0.281325,0.265669,0.28101,192497464,0
AAPL.US,D,20020708,000000,0.277682,0.278907,0.265081,0.270216,251508403,0
AAPL.US,D,20020709,000000,0.271089,0.274077,0.261849,0.263018,270020594,0
AAPL.US,D,20020710,000000,0.265669,0.272663,0.258488,0.259747,246360200,0
AAPL.US,D,20020711,000000,0.258814,0.275382,0.254296,0.274419,444986120,0
AAPL.US,D,20020712,000000,0.278318,0.281639,0.258814,0.262723,528124324,0
AAPL.US,D,20020715,000000,0.2612,0.278907,0.25191,0.273517,352478512,0
AAPL.US,D,20020716,000000,0.272014,0.278625,0.263971,0.267868,532025433,0
AAPL.US,D,20020717,000000,0.241765,0.242951,0.227659,0.234537,1447438612,0
AAPL.US,D,20020718,000000,0.232446,0.233337,0.221364,0.224919,666225472,0
AAPL.US,D,20020719,000000,0.220441,0.227368,0.217731,0.224292,458716887,0
AAPL.US,D,20020722,000000,0.221364,0.227659,0.218947,0.223694,513126473,0
AAPL.US,D,20020723,000000,0.223417,0.227062,0.216571,0.21716,476202163,0
AAPL.US,D,20020724,000000,0.215059,0.228249,0.213487,0.227956,484184527,0
AAPL.US,D,20020725,000000,0.223694,0.223997,0.20999,0.215354,570830409,0
AAPL.US,D,20020726,000000,0.216868,0.217731,0.206898,0.215059,247340447,0
AAPL.US,D,20020729,000000,0.21716,0.226502,0.215354,0.225245,327430993,0
AAPL.US,D,20020730,000000,0.222495,0.232446,0.21834,0.231195,422552739,0
AAPL.US,D,20020731,000000,0.230953,0.231195,0.223417,0.228802,369990398,0
AAPL.US,D,20020801,000000,0.226502,0.231195,0.221033,0.221973,272648014,0
AAPL.US,D,20020802,000000,0.221033,0.224919,0.213487,0.216571,213230300,0
AAPL.US,D,20020805,000000,0.217437,0.220441,0.209678,0.20999,242959196,0
AAPL.US,D,20020806,000000,0.213194,0.228513,0.21116,0.221033,323969989,0
AAPL.US,D,20020807,000000,0.226177,0.230372,0.215059,0.225245,397111813,0
AAPL.US,D,20020808,000000,0.221364,0.230656,0.221364,0.22939,270734159,0
AAPL.US,D,20020809,000000,0.228513,0.228513,0.221364,0.224919,244973127,0
